Unnamed: 0,DR_NO,Date Rptd,DATE OCC,TIME OCC,AREA,AREA NAME,Rpt Dist No,Part 1-2,Crm Cd,Crm Cd Desc,Mocodes,Vict Age,Vict Sex,Vict Descent,Premis Cd,Premis Desc,Weapon Used Cd,Weapon Desc,Status,Status Desc,Crm Cd 1,Crm Cd 2,Crm Cd 3,LOCATION,LAT,LON,Year,Month,Day,DayOfWeek,Hour,Quarter,IsWeekend,TimeHour,TimeMinute,TimeOfDay
4524,200314360,07/18/2020 12:00:00 AM,07/18/2020 12:00:00 AM,1600,3,Southwest,395,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0325 0104 2004,19,X,X,202,LIQUOR STORE,,,IC,Invest Cont,442,,,4300 S  WESTERN                      AV,34.0052,-118.3089,2020.0,7.0,18.0,5.0,0.0,3.0,1,16,0,Afternoon
4525,200914048,08/27/2020 12:00:00 AM,08/22/2020 12:00:00 AM,1500,9,Van Nuys,969,1,330,BURGLARY FROM VEHICLE,1300 0344 1607 1307,52,F,H,108,PARKING LOT,,,IC,Invest Cont,330,,,12700 W  RIVERSIDE                    DR,34.1576,-118.4099,2020.0,8.0,22.0,5.0,0.0,3.0,1,15,0,Afternoon
4526,201006100,02/17/2020 12:00:00 AM,02/17/2020 12:00:00 AM,1815,10,West Valley,1049,2,625,OTHER ASSAULT,0359 0416 1822 0319 0202 0443,66,M,W,109,PARK/PLAYGROUND,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,625,,,WOODLEY,34.1796,-118.482,2020.0,2.0,17.0,0.0,0.0,1.0,0,18,15,Afternoon
4527,201305698,01/31/2020 12:00:00 AM,01/30/2020 12:00:00 AM,1900,13,Newton,1331,1,510,VEHICLE - STOLEN,,0,Unknown,,101,STREET,,,IC,Invest Cont,510,,,200 E  30TH                         ST,34.0213,-118.2696,2020.0,1.0,30.0,3.0,0.0,1.0,0,19,0,Evening
4530,200309132,03/27/2020 12:00:00 AM,03/27/2020 12:00:00 AM,2030,3,Southwest,361,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0329 0302 1310 1822 0342 0450 2024 1240,26,M,X,108,PARKING LOT,102.0,HAND GUN,IC,Invest Cont,230,,,3700 S  LA BREA                      AV,34.0199,-118.3556,2020.0,3.0,27.0,4.0,0.0,1.0,0,20,30,Evening
4533,200713028,08/21/2020 12:00:00 AM,08/21/2020 12:00:00 AM,1320,7,Wilshire,701,1,330,BURGLARY FROM VEHICLE,1822 1300 0344,26,F,B,101,STREET,,,IC,Invest Cont,330,,,WARING                       AV,34.0854,-118.3718,2020.0,8.0,21.0,4.0,0.0,3.0,0,13,20,Afternoon
4539,200918875,12/27/2020 12:00:00 AM,12/26/2020 12:00:00 AM,2000,9,Van Nuys,974,1,510,VEHICLE - STOLEN,,0,Unknown,,101,STREET,,,IC,Invest Cont,510,,,WILLIS,34.1575,-118.4553,2020.0,12.0,26.0,5.0,0.0,4.0,1,20,0,Evening
4540,201218641,08/16/2020 12:00:00 AM,08/16/2020 12:00:00 AM,1500,12,77th Street,1232,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1822 1100 1402 1407 1309 0209 0302 0309 0450 0906,25,M,B,101,STREET,109.0,SEMI-AUTOMATIC PISTOL,IC,Invest Cont,230,,,3400 W  59TH                         PL,33.9863,-118.333,2020.0,8.0,16.0,6.0,0.0,3.0,1,15,0,Afternoon
4541,201215051,06/20/2020 12:00:00 AM,06/20/2020 12:00:00 AM,2340,12,77th Street,1211,1,210,ROBBERY,1822 0337 0334 0443 1309 1310 1313,45,F,H,108,PARKING LOT,102.0,HAND GUN,IC,Invest Cont,210,,,SLAUSON                      AV,33.989,-118.333,2020.0,6.0,20.0,5.0,0.0,2.0,1,23,40,Evening
4542,200812186,07/22/2020 12:00:00 AM,07/22/2020 12:00:00 AM,900,8,West LA,858,1,310,BURGLARY,0913 1605 1802 0344,54,M,H,210,RESTAURANT/FAST FOOD,,,IC,Invest Cont,310,,,1400 S  ROBERTSON                    BL,34.0521,-118.3864,2020.0,7.0,22.0,2.0,0.0,3.0,0,9,0,Morning
4543,200508369,04/16/2020 12:00:00 AM,04/15/2020 12:00:00 AM,1500,5,Harbor,555,1,330,BURGLARY FROM VEHICLE,1300 1307 0344 0329 1609 0358 1302,46,F,B,101,STREET,,,IC,Invest Cont,330,,,300 N  GRAND                        AV,33.7451,-118.2901,2020.0,4.0,15.0,2.0,0.0,2.0,0,15,0,Afternoon
4544,200213143,07/29/2020 12:00:00 AM,07/29/2020 12:00:00 AM,2000,2,Rampart,279,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),1300 0329 1822,49,M,H,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,745,,,UNION                        AV,34.0481,-118.2749,2020.0,7.0,29.0,2.0,0.0,3.0,0,20,0,Evening
4545,201109357,05/14/2020 12:00:00 AM,05/14/2020 12:00:00 AM,350,11,Northeast,1179,1,480,BIKE - STOLEN,344,25,M,A,104,DRIVEWAY,,,IC,Invest Cont,480,,,100 E  AVENUE 42,34.0937,-118.2092,2020.0,5.0,14.0,3.0,0.0,2.0,0,3,50,Night
4546,200810209,06-01-2020 00:00,05/31/2020 12:00:00 AM,2100,8,West LA,855,1,330,BURGLARY FROM VEHICLE,0344 0346,29,M,W,101,STREET,,,IC,Invest Cont,330,,,MALCOLM                      AV,34.0505,-118.4349,2020.0,5.0,31.0,6.0,0.0,2.0,1,21,0,Evening
4547,200509723,05/20/2020 12:00:00 AM,05/19/2020 12:00:00 AM,1900,5,Harbor,557,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0329 0344,50,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,440,,,100 S  GRAND                        AV,33.7433,-118.2901,2020.0,5.0,19.0,1.0,0.0,2.0,0,19,0,Evening
4548,200316424,08/28/2020 12:00:00 AM,08/27/2020 12:00:00 AM,2300,3,Southwest,301,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,1309 2000 1813 0913 0329 0447,36,F,B,122,"VEHICLE, PASSENGER/TRUCK",306.0,ROCK/THROWN OBJECT,AA,Adult Arrest,236,,,2500 S  REDONDO                      BL,34.0334,-118.3639,2020.0,8.0,27.0,3.0,0.0,3.0,0,23,0,Evening
4550,201226335,12/13/2020 12:00:00 AM,12/13/2020 12:00:00 AM,1115,12,77th Street,1273,1,330,BURGLARY FROM VEHICLE,1822 0344,41,M,B,101,STREET,,,IC,Invest Cont,330,,,8700 S  HOBART                       BL,33.957,-118.3079,2020.0,12.0,13.0,6.0,0.0,4.0,1,11,15,Morning
4551,200716107,11/18/2020 12:00:00 AM,11/18/2020 12:00:00 AM,1200,7,Wilshire,721,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),1822 0325 0344,54,M,W,406,OTHER STORE,,,IC,Invest Cont,442,,,8500    BEVERLY                      BL,34.0761,-118.3772,2020.0,11.0,18.0,2.0,0.0,4.0,0,12,0,Morning
4552,200317332,09/14/2020 12:00:00 AM,09/14/2020 12:00:00 AM,1525,3,Southwest,394,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1300 1822 2024 1212 2003,19,X,X,122,"VEHICLE, PASSENGER/TRUCK",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,740,,,4100    2ND                          AV,34.0103,-118.3193,2020.0,9.0,14.0,0.0,0.0,3.0,0,15,25,Afternoon
4553,200409344,05/29/2020 12:00:00 AM,05/28/2020 12:00:00 AM,2355,4,Hollenbeck,491,1,310,BURGLARY,1609 0329,0,M,W,210,RESTAURANT/FAST FOOD,,,IC,Invest Cont,310,,,1700 S  SOTO                         ST,34.0233,-118.2222,2020.0,5.0,28.0,3.0,0.0,2.0,0,23,55,Evening
4554,200309289,03/31/2020 12:00:00 AM,03/30/2020 12:00:00 AM,2200,3,Southwest,393,1,815,SEXUAL PENETRATION W/FOREIGN OBJECT,0515 0503 0522 1402 1415 0400 0913,43,F,B,501,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,815,,,4100    MC CLUNG                     DR,34.0101,-118.3341,2020.0,3.0,30.0,0.0,0.0,1.0,0,22,0,Evening
4555,200808363,04/16/2020 12:00:00 AM,04/15/2020 12:00:00 AM,100,8,West LA,851,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",1202 1822 0202 0209 0216 1309 0344,65,M,W,707,GARAGE/CARPORT,,,IC,Invest Cont,341,480.0,,12100    OHIO                         AV,34.0402,-118.4629,2020.0,4.0,15.0,2.0,0.0,2.0,0,1,0,Night
4556,200710441,06/14/2020 12:00:00 AM,06/14/2020 12:00:00 AM,1000,7,Wilshire,735,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 0311,26,M,B,203,OTHER BUSINESS,,,AO,Adult Other,740,,,5300    WILSHIRE                     BL,34.0622,-118.344,2020.0,6.0,14.0,6.0,0.0,2.0,1,10,0,Morning
4557,200205437,01/30/2020 12:00:00 AM,01/28/2020 12:00:00 AM,1230,2,Rampart,249,1,350,"THEFT, PERSON",0344 1822,30,M,B,101,STREET,,,IC,Invest Cont,350,,,1300 W  5TH                          ST,34.0549,-118.2614,2020.0,1.0,28.0,1.0,0.0,1.0,0,12,30,Morning
4560,201216880,07/19/2020 12:00:00 AM,07/19/2020 12:00:00 AM,640,12,77th Street,1259,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 1202,62,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,440,,,400 E  73RD                         ST,33.9739,-118.2678,2020.0,7.0,19.0,6.0,0.0,3.0,1,6,40,Night
4561,201218706,08/16/2020 12:00:00 AM,08/16/2020 12:00:00 AM,1600,12,77th Street,1268,2,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",0913 1906,51,M,B,501,SINGLE FAMILY DWELLING,511.0,VERBAL THREAT,IC,Invest Cont,956,,,200 W  85TH                         ST,33.9615,-118.2756,2020.0,8.0,16.0,6.0,0.0,3.0,1,16,0,Afternoon
4562,200817973,12/28/2020 12:00:00 AM,12/25/2020 12:00:00 AM,1200,8,West LA,836,1,310,BURGLARY,0358 1607 0344 1822,56,M,W,123,PARKING UNDERGROUND/BUILDING,,,IC,Invest Cont,310,,,1900    PANDORA                      AV,34.0548,-118.4241,2020.0,12.0,25.0,4.0,0.0,4.0,0,12,0,Morning
4563,201112790,08/23/2020 12:00:00 AM,08/21/2020 12:00:00 AM,1600,11,Northeast,1132,1,510,VEHICLE - STOLEN,,0,Unknown,,101,STREET,,,IC,Invest Cont,510,,,3100    WAVERLY                      DR,34.1116,-118.2691,2020.0,8.0,21.0,4.0,0.0,3.0,0,16,0,Afternoon
4565,200105142,01/16/2020 12:00:00 AM,01/16/2020 12:00:00 AM,1930,1,Central,111,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329 1822 1414 1202,60,M,H,121,YARD (RESIDENTIAL/BUSINESS),506.0,FIRE,IC,Invest Cont,745,,,800 N  BUNKER HILL                  AV,34.0637,-118.244,2020.0,1.0,16.0,3.0,0.0,1.0,0,19,30,Evening
4566,201013563,09/29/2020 12:00:00 AM,09/28/2020 12:00:00 AM,800,10,West Valley,1065,1,330,BURGLARY FROM VEHICLE,1300 0344 1822 0321,33,F,B,123,PARKING UNDERGROUND/BUILDING,,,IC,Invest Cont,330,,,5400    NEWCASTLE                    AV,34.1687,-118.5244,2020.0,9.0,28.0,0.0,0.0,3.0,0,8,0,Morning
4570,201308370,03/15/2020 12:00:00 AM,03/15/2020 12:00:00 AM,1125,13,Newton,1367,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",344,22,F,H,101,STREET,,,IC,Invest Cont,341,,,4500 S  ALAMEDA                      ST,34.0,-118.2389,2020.0,3.0,15.0,6.0,0.0,1.0,1,11,25,Morning
4572,201307683,03-06-2020 00:00,02/26/2020 12:00:00 AM,1200,13,Newton,1331,2,354,THEFT OF IDENTITY,1822,29,F,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,2700 S  GRAND                        AV,34.0254,-118.2729,2020.0,2.0,26.0,2.0,0.0,1.0,0,12,0,Morning
4573,201013389,09/24/2020 12:00:00 AM,09/23/2020 12:00:00 AM,1630,10,West Valley,1065,1,330,BURGLARY FROM VEHICLE,9999 0344 1822 1420,41,F,W,108,PARKING LOT,,,IC,Invest Cont,330,,,5300    YARMOUTH                     AV,34.167,-118.5203,2020.0,9.0,23.0,2.0,0.0,3.0,0,16,30,Afternoon
4574,200510581,06/13/2020 12:00:00 AM,06/13/2020 12:00:00 AM,1,5,Harbor,566,2,624,BATTERY - SIMPLE ASSAULT,0913 0602 0553 0416,30,M,H,501,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624,,,1200 S  PALOS VERDES                 ST,33.7324,-118.2814,2020.0,6.0,13.0,5.0,0.0,2.0,1,0,1,Night
4576,200210328,05/18/2020 12:00:00 AM,05/16/2020 12:00:00 AM,2000,2,Rampart,279,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0344 0385 1608 1300,22,M,H,101,STREET,,,IC,Invest Cont,420,,,VALENCIA,34.0484,-118.2724,2020.0,5.0,16.0,5.0,0.0,2.0,1,20,0,Evening
4578,200310764,05-03-2020 00:00,04/25/2020 12:00:00 AM,1600,3,Southwest,363,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,Unknown,,104,DRIVEWAY,,,IC,Invest Cont,420,,,3900    BUCKINGHAM                   RD,34.0163,-118.3406,2020.0,4.0,25.0,5.0,0.0,2.0,1,16,0,Afternoon
4579,201213197,05/20/2020 12:00:00 AM,05/20/2020 12:00:00 AM,1809,12,77th Street,1257,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1822,23,M,W,101,STREET,,,IC,Invest Cont,740,,,78TH                         ST,33.9689,-118.2827,2020.0,5.0,20.0,2.0,0.0,2.0,0,18,9,Afternoon
4580,200809706,05/21/2020 12:00:00 AM,05/21/2020 12:00:00 AM,145,8,West LA,849,1,480,BIKE - STOLEN,2004 0344 1606 1822,31,M,W,707,GARAGE/CARPORT,,,IC,Invest Cont,480,,,1000 S  SHERBOURNE                   DR,34.0594,-118.3793,2020.0,5.0,21.0,3.0,0.0,2.0,0,1,45,Night
4582,200321833,12/13/2020 12:00:00 AM,12/13/2020 12:00:00 AM,1530,3,Southwest,313,2,624,BATTERY - SIMPLE ASSAULT,0416 0446 0913,44,M,H,101,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,ADAMS                        BL,34.0326,-118.3343,2020.0,12.0,13.0,6.0,0.0,4.0,1,15,30,Afternoon
4583,200504818,01/19/2020 12:00:00 AM,01/19/2020 12:00:00 AM,300,5,Harbor,563,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,0913 2000 1814 0448,29,F,W,501,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,,,900 W  9TH                          ST,33.7361,-118.2968,2020.0,1.0,19.0,6.0,0.0,1.0,1,3,0,Night
4584,200311929,05/26/2020 12:00:00 AM,05/26/2020 12:00:00 AM,1615,3,Southwest,362,1,761,BRANDISH WEAPON,0334 0422 0443 1814 2000 0913,33,M,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",205.0,KITCHEN KNIFE,AO,Adult Other,761,930.0,,4500    AUGUST                       ST,34.016,-118.3473,2020.0,5.0,26.0,1.0,0.0,2.0,0,16,15,Afternoon
4586,200209898,05-07-2020 00:00,04/15/2020 12:00:00 AM,1210,2,Rampart,245,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 0349,26,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,440,,,2200 W  6TH                          ST,34.0601,-118.2761,2020.0,4.0,15.0,2.0,0.0,2.0,0,12,10,Morning
4587,201217136,07/24/2020 12:00:00 AM,07/24/2020 12:00:00 AM,1130,12,77th Street,1207,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1822 0329 1307,35,F,H,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,740,,,4400 S  VERMONT                      AV,34.0034,-118.2916,2020.0,7.0,24.0,4.0,0.0,3.0,0,11,30,Morning
4588,200618958,12-07-2020 00:00,11/30/2020 12:00:00 AM,1000,6,Hollywood,647,2,354,THEFT OF IDENTITY,0929 1822 0924 0930 0935 0922,26,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,5800 W  SUNSET                       BL,34.0998,-118.3211,2020.0,11.0,30.0,0.0,0.0,4.0,0,10,0,Morning
4590,201113115,09-01-2020 00:00,08/31/2020 12:00:00 AM,1845,11,Northeast,1126,2,664,"BUNCO, PETTY THEFT",701,0,X,X,247,CAR WASH,,,IC,Invest Cont,664,,,5500    YORK                         BL,34.1197,-118.1982,2020.0,8.0,31.0,0.0,0.0,3.0,0,18,45,Afternoon
4591,200809897,05/25/2020 12:00:00 AM,05/24/2020 12:00:00 AM,1303,8,West LA,842,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",329,47,M,W,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,740,,,COLBY                        AV,34.0469,-118.4546,2020.0,5.0,24.0,6.0,0.0,2.0,1,13,3,Afternoon
4592,201107952,04-02-2020 00:00,03/30/2020 12:00:00 AM,1200,11,Northeast,1129,2,354,THEFT OF IDENTITY,100,30,F,V,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,6400    YORK                         BL,34.1144,-118.1815,2020.0,3.0,30.0,0.0,0.0,1.0,0,12,0,Morning
4593,200514672,09/29/2020 12:00:00 AM,09/29/2020 12:00:00 AM,2105,5,Harbor,525,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1309 1822 0319,54,M,O,101,STREET,307.0,VEHICLE,IC,Invest Cont,230,,,300 W  C                            ST,33.7725,-118.2658,2020.0,9.0,29.0,1.0,0.0,3.0,0,21,5,Evening
4594,201221668,09/29/2020 12:00:00 AM,09/29/2020 12:00:00 AM,2020,12,77th Street,1283,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 1814 0913 0416 1218,33,F,B,101,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,,,88TH                         ST,33.9486,-118.3094,2020.0,9.0,29.0,1.0,0.0,3.0,0,20,20,Evening
4598,200907804,03/24/2020 12:00:00 AM,03/24/2020 12:00:00 AM,1425,9,Van Nuys,941,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),1420 0325,28,M,H,406,OTHER STORE,,,AA,Adult Arrest,442,,,5700    SEPULVEDA                    BL,34.174,-118.4662,2020.0,3.0,24.0,1.0,0.0,1.0,0,14,25,Afternoon
4599,201218498,08/13/2020 12:00:00 AM,08/13/2020 12:00:00 AM,1730,12,77th Street,1245,1,210,ROBBERY,0344 0448 1218 1309 1402 1822 1900 0429,40,M,W,101,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,210,998.0,,RAYMOND                      AV,33.9806,-118.2981,2020.0,8.0,13.0,3.0,0.0,3.0,0,17,30,Afternoon
4600,200807906,04-01-2020 00:00,03/27/2020 12:00:00 AM,1,8,West LA,893,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",1822 0344 0349 1607,38,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,341,,,2600 S  SEPULVEDA                    BL,34.033,-118.4324,2020.0,3.0,27.0,4.0,0.0,1.0,0,0,1,Night
4601,200118713,09/30/2020 12:00:00 AM,09/30/2020 12:00:00 AM,1430,1,Central,138,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",2004 2033 0416 1218 1822 1414,51,M,B,101,STREET,312.0,PIPE/METAL PIPE,IC,Invest Cont,230,,,SAN PEDRO,34.0466,-118.2427,2020.0,9.0,30.0,2.0,0.0,3.0,0,14,30,Afternoon
4603,200411258,07/28/2020 12:00:00 AM,07/24/2020 12:00:00 AM,1500,4,Hollenbeck,417,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),344,31,F,H,101,STREET,,,IC,Invest Cont,420,,,3100    PYRITES                      ST,34.0815,-118.1938,2020.0,7.0,24.0,4.0,0.0,3.0,0,15,0,Afternoon
4606,200105728,01/26/2020 12:00:00 AM,01/26/2020 12:00:00 AM,125,1,Central,171,2,624,BATTERY - SIMPLE ASSAULT,0416 1822 0344,23,F,H,735,NIGHT CLUB (OPEN EVENINGS ONLY),400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,800 W  OLYMPIC                      BL,34.045,-118.264,2020.0,1.0,26.0,6.0,0.0,1.0,1,1,25,Night
4608,201205155,01/16/2020 12:00:00 AM,01/14/2020 12:00:00 AM,1200,12,77th Street,1239,2,810,"SEX,UNLAWFUL(INC MUTUAL CONSENT, PENETRATION W/ FRGN OBJ",1259 0527 0913 0533,16,F,B,101,STREET,,,IC,Invest Cont,810,,,59TH                         ST,33.9874,-118.287,2020.0,1.0,14.0,1.0,0.0,1.0,0,12,0,Morning
4609,201215222,06/23/2020 12:00:00 AM,06/23/2020 12:00:00 AM,1330,12,77th Street,1267,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0913 1402 0443 0329 0447 0411 0432,27,M,B,501,SINGLE FAMILY DWELLING,221.0,GLASS,IC,Invest Cont,230,,,900 W  85TH                         ST,33.9613,-118.2893,2020.0,6.0,23.0,1.0,0.0,2.0,0,13,30,Afternoon
4611,200516947,11/21/2020 12:00:00 AM,11/13/2020 12:00:00 AM,1800,5,Harbor,569,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,Unknown,,213,WAREHOUSE,,,IC,Invest Cont,420,,,1100    NAGOYA                       WY,33.7322,-118.2769,2020.0,11.0,13.0,4.0,0.0,4.0,0,18,0,Afternoon
4612,201109947,05/31/2020 12:00:00 AM,05/24/2020 12:00:00 AM,1630,11,Northeast,1123,2,900,VIOLATION OF COURT ORDER,2038 0913 1814,43,F,W,738,LIBRARY,,,AO,Adult Other,900,,,3600    REVERE                       AV,34.1199,-118.2588,2020.0,5.0,24.0,6.0,0.0,2.0,1,16,30,Afternoon
4616,200505315,01/31/2020 12:00:00 AM,01/31/2020 12:00:00 AM,1250,5,Harbor,525,2,901,VIOLATION OF RESTRAINING ORDER,2004 2038,54,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,901,,,800 W  F                            ST,33.7766,-118.2713,2020.0,1.0,31.0,4.0,0.0,1.0,0,12,50,Morning
4618,200915262,09/29/2020 12:00:00 AM,02/21/2020 12:00:00 AM,2350,9,Van Nuys,909,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0385 0344,32,M,H,101,STREET,,,IC,Invest Cont,331,,,COSTELLO                     AV,34.2058,-118.4382,2020.0,2.0,21.0,4.0,0.0,1.0,0,23,50,Evening
4620,201008083,04/16/2020 12:00:00 AM,04/16/2020 12:00:00 AM,750,10,West Valley,1039,2,624,BATTERY - SIMPLE ASSAULT,1402 0416 0447 0913 1202,60,M,H,510,NURSING/CONVALESCENT/RETIREMENT HOME,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,998.0,,6600    GAVIOTA                      AV,34.1903,-118.4815,2020.0,4.0,16.0,3.0,0.0,2.0,0,7,50,Morning
4622,200118159,09/18/2020 12:00:00 AM,09/18/2020 12:00:00 AM,1830,1,Central,157,2,624,BATTERY - SIMPLE ASSAULT,416,50,M,W,101,STREET,500.0,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,624,,,5TH                          ST,34.0435,-118.2427,2020.0,9.0,18.0,4.0,0.0,3.0,0,18,30,Afternoon
4623,201214649,06/13/2020 12:00:00 AM,06/13/2020 12:00:00 AM,2230,12,77th Street,1283,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,1300 1309 2000 0416 0913,21,F,B,101,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,236,,,2000 W  96TH                         ST,33.9491,-118.3139,2020.0,6.0,13.0,5.0,0.0,2.0,1,22,30,Evening
4624,200805550,02-04-2020 00:00,01/13/2020 12:00:00 AM,930,8,West LA,858,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),1420 0447 0329,47,F,O,501,SINGLE FAMILY DWELLING,,,AO,Adult Other,745,,,1100 S  LA PEER                      DR,34.0571,-118.3868,2020.0,1.0,13.0,0.0,0.0,1.0,0,9,30,Morning
4625,200305794,01/30/2020 12:00:00 AM,01/30/2020 12:00:00 AM,2205,3,Southwest,357,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0910 1822 0334 0431 2052 2050 1259,15,X,X,945,MTA - EXPO LINE - EXPO/VERMONT,512.0,MACE/PEPPER SPRAY,IC,Invest Cont,230,,,1000    EXPOSITION                   BL,34.0219,-118.2959,2020.0,1.0,30.0,3.0,0.0,1.0,0,22,5,Evening
4628,200714950,10/15/2020 12:00:00 AM,10/15/2020 12:00:00 AM,1520,7,Wilshire,742,2,946,OTHER MISCELLANEOUS CRIME,0910 2049 1501,42,M,H,801,MTA BUS,511.0,VERBAL THREAT,IC,Invest Cont,946,,,WILSHIRE,34.063,-118.3619,2020.0,10.0,15.0,3.0,0.0,4.0,0,15,20,Afternoon
4629,200107202,02/15/2020 12:00:00 AM,02/15/2020 12:00:00 AM,705,1,Central,152,1,440,THEFT PLAIN - PETTY ($950 & UNDER),1822 1202 2032 0344 1218 0910,71,F,O,903,MTA - RED LINE - 7TH AND METRO CENTER,,,IC,Invest Cont,440,,,600 S  FIGUEROA                     ST,34.0509,-118.2585,2020.0,2.0,15.0,5.0,0.0,1.0,1,7,5,Morning
4630,201225231,11/22/2020 12:00:00 AM,11/21/2020 12:00:00 AM,2330,12,77th Street,1268,1,350,"THEFT, PERSON",0913 0344 0400 0408 1814 2000,26,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,350,626.0,,100 W  80TH                         ST,33.9669,-118.2739,2020.0,11.0,21.0,5.0,0.0,4.0,1,23,30,Evening
4631,200518117,12/22/2020 12:00:00 AM,12/21/2020 12:00:00 AM,200,5,Harbor,501,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0344 0358 1300 1606 0216,39,M,H,104,DRIVEWAY,,,IC,Invest Cont,420,,,1000 W  184TH                        ST,33.8634,-118.2919,2020.0,12.0,21.0,0.0,0.0,4.0,0,2,0,Night
